1378382-36254294	SPL_EU_SPC	positive	1	1	http://dbmi-icode-01.dbmi.pitt.edu/l/index.php?id=l2u	COUNT
1378382-37282859	SPL_EU_SPC	positive	1	1	http://dbmi-icode-01.dbmi.pitt.edu/l/index.php?id=l2v	COUNT
1378382-36774622	SPL_EU_SPC	positive	1	1	http://dbmi-icode-01.dbmi.pitt.edu/l/index.php?id=l2w	COUNT
1378382-36367442	SPL_EU_SPC	positive	1	1	http://dbmi-icode-01.dbmi.pitt.edu/l/index.php?id=l2x	COUNT
1378382-36315274	SPL_EU_SPC	positive	1	1	http://dbmi-icode-01.dbmi.pitt.edu/l/index.php?id=l2y	COUNT
1378382-36313221	SPL_EU_SPC	positive	1	1	http://dbmi-icode-01.dbmi.pitt.edu/l/index.php?id=l2z	COUNT
1378382-35809156	SPL_EU_SPC	positive	1	1	http://dbmi-icode-01.dbmi.pitt.edu/l/index.php?id=l30	COUNT
1378382-36313276	SPL_EU_SPC	positive	1	1	http://dbmi-icode-01.dbmi.pitt.edu/l/index.php?id=l31	COUNT
1378382-36364973	SPL_EU_SPC	positive	1	1	http://dbmi-icode-01.dbmi.pitt.edu/l/index.php?id=l32	COUNT
1378382-36416606	SPL_EU_SPC	positive	1	1	http://dbmi-icode-01.dbmi.pitt.edu/l/index.php?id=l33	COUNT
1378382-36978928	SPL_EU_SPC	positive	1	1	http://dbmi-icode-01.dbmi.pitt.edu/l/index.php?id=l34	COUNT
1378382-37383579	SPL_EU_SPC	positive	1	1	http://dbmi-icode-01.dbmi.pitt.edu/l/index.php?id=l35	COUNT
1378382-35708093	SPL_EU_SPC	positive	1	2	http://dbmi-icode-01.dbmi.pitt.edu/l/index.php?id=l36	COUNT
1378382-35205025	SPL_EU_SPC	positive	1	1	http://dbmi-icode-01.dbmi.pitt.edu/l/index.php?id=l37	COUNT
1378382-35606946	SPL_EU_SPC	positive	1	2	http://dbmi-icode-01.dbmi.pitt.edu/l/index.php?id=l38	COUNT
1378382-35708690	SPL_EU_SPC	positive	1	1	http://dbmi-icode-01.dbmi.pitt.edu/l/index.php?id=l39	COUNT
1378382-37383467	SPL_EU_SPC	positive	1	1	http://dbmi-icode-01.dbmi.pitt.edu/l/index.php?id=l3a	COUNT
1378382-35708724	SPL_EU_SPC	positive	1	1	http://dbmi-icode-01.dbmi.pitt.edu/l/index.php?id=l3b	COUNT
1378382-36718199	SPL_EU_SPC	positive	1	1	http://dbmi-icode-01.dbmi.pitt.edu/l/index.php?id=l3c	COUNT
1378382-35708139	SPL_EU_SPC	positive	1	1	http://dbmi-icode-01.dbmi.pitt.edu/l/index.php?id=l3d	COUNT
1378382-35708171	SPL_EU_SPC	positive	1	1	http://dbmi-icode-01.dbmi.pitt.edu/l/index.php?id=l3e	COUNT
1378382-35205038	SPL_EU_SPC	positive	1	1	http://dbmi-icode-01.dbmi.pitt.edu/l/index.php?id=l3f	COUNT
1378382-37081052	SPL_EU_SPC	positive	1	1	http://dbmi-icode-01.dbmi.pitt.edu/l/index.php?id=l3g	COUNT
1378382-35406319	SPL_EU_SPC	positive	1	1	http://dbmi-icode-01.dbmi.pitt.edu/l/index.php?id=l3h	COUNT
1378382-37283176	SPL_EU_SPC	positive	1	1	http://dbmi-icode-01.dbmi.pitt.edu/l/index.php?id=l3i	COUNT
1378382-37320158	SPL_EU_SPC	positive	1	1	http://dbmi-icode-01.dbmi.pitt.edu/l/index.php?id=l3j	COUNT
1378382-37320164	SPL_EU_SPC	positive	1	1	http://dbmi-icode-01.dbmi.pitt.edu/l/index.php?id=l3k	COUNT
1378382-35205040	SPL_EU_SPC	positive	1	1	http://dbmi-icode-01.dbmi.pitt.edu/l/index.php?id=l3l	COUNT
1378382-35809127	SPL_EU_SPC	positive	1	1	http://dbmi-icode-01.dbmi.pitt.edu/l/index.php?id=l3m	COUNT
1378382-35634134	SPL_EU_SPC	positive	1	1	http://dbmi-icode-01.dbmi.pitt.edu/l/index.php?id=l3n	COUNT
1378382-35606964	SPL_EU_SPC	positive	1	1	http://dbmi-icode-01.dbmi.pitt.edu/l/index.php?id=l3o	COUNT
1378382-35634142	SPL_EU_SPC	positive	1	1	http://dbmi-icode-01.dbmi.pitt.edu/l/index.php?id=l3p	COUNT
1378382-35809076	SPL_EU_SPC	positive	1	1	http://dbmi-icode-01.dbmi.pitt.edu/l/index.php?id=l3q	COUNT
1378382-35104877	SPL_EU_SPC	positive	1	1	http://dbmi-icode-01.dbmi.pitt.edu/l/index.php?id=l3r	COUNT
1378382-35809237	SPL_EU_SPC	positive	1	1	http://dbmi-icode-01.dbmi.pitt.edu/l/index.php?id=l3s	COUNT
1378382-35708153	SPL_EU_SPC	positive	1	1	http://dbmi-icode-01.dbmi.pitt.edu/l/index.php?id=l3t	COUNT
1378382-36416610	SPL_EU_SPC	positive	1	1	http://dbmi-icode-01.dbmi.pitt.edu/l/index.php?id=l3u	COUNT
1378382-35809130	SPL_EU_SPC	positive	1	1	http://dbmi-icode-01.dbmi.pitt.edu/l/index.php?id=l3v	COUNT
1378382-36110039	SPL_EU_SPC	positive	1	1	http://dbmi-icode-01.dbmi.pitt.edu/l/index.php?id=l3w	COUNT
1378382-36147616	SPL_EU_SPC	positive	1	1	http://dbmi-icode-01.dbmi.pitt.edu/l/index.php?id=l3x	COUNT
1378382-35738129	SPL_EU_SPC	positive	1	1	http://dbmi-icode-01.dbmi.pitt.edu/l/index.php?id=l3y	COUNT
1378382-37384003	SPL_EU_SPC	positive	1	1	http://dbmi-icode-01.dbmi.pitt.edu/l/index.php?id=l3z	COUNT
1378382-37320198	SPL_EU_SPC	positive	1	1	http://dbmi-icode-01.dbmi.pitt.edu/l/index.php?id=l40	COUNT
1378382-35707689	SPL_EU_SPC	positive	1	1	http://dbmi-icode-01.dbmi.pitt.edu/l/index.php?id=l41	COUNT
1378382-35708746	SPL_EU_SPC	positive	1	1	http://dbmi-icode-01.dbmi.pitt.edu/l/index.php?id=l42	COUNT
1378382-36570281	SPL_EU_SPC	positive	1	1	http://dbmi-icode-01.dbmi.pitt.edu/l/index.php?id=l43	COUNT
1378382-37081170	SPL_EU_SPC	positive	1	1	http://dbmi-icode-01.dbmi.pitt.edu/l/index.php?id=l44	COUNT
1378382-36774818	SPL_EU_SPC	positive	1	1	http://dbmi-icode-01.dbmi.pitt.edu/l/index.php?id=l45	COUNT
1378382-35909594	SPL_EU_SPC	positive	1	1	http://dbmi-icode-01.dbmi.pitt.edu/l/index.php?id=l46	COUNT
1378382-36150118	SPL_EU_SPC	positive	1	1	http://dbmi-icode-01.dbmi.pitt.edu/l/index.php?id=l47	COUNT
1378382-36150136	SPL_EU_SPC	positive	1	1	http://dbmi-icode-01.dbmi.pitt.edu/l/index.php?id=l48	COUNT
1378382-36776213	SPL_EU_SPC	positive	1	1	http://dbmi-icode-01.dbmi.pitt.edu/l/index.php?id=l49	COUNT
1378382-35809133	SPL_EU_SPC	positive	1	1	http://dbmi-icode-01.dbmi.pitt.edu/l/index.php?id=l4a	COUNT
1378382-35506628	SPL_EU_SPC	positive	1	1	http://dbmi-icode-01.dbmi.pitt.edu/l/index.php?id=l4b	COUNT
1378382-35809134	SPL_EU_SPC	positive	1	1	http://dbmi-icode-01.dbmi.pitt.edu/l/index.php?id=l4c	COUNT
1378382-35809050	SPL_EU_SPC	positive	1	1	http://dbmi-icode-01.dbmi.pitt.edu/l/index.php?id=l4d	COUNT
1378382-36009711	SPL_EU_SPC	positive	1	1	http://dbmi-icode-01.dbmi.pitt.edu/l/index.php?id=l4e	COUNT
1378382-37689612	SPL_EU_SPC	positive	1	1	http://dbmi-icode-01.dbmi.pitt.edu/l/index.php?id=l4f	COUNT
1378382-36718395	SPL_EU_SPC	positive	1	1	http://dbmi-icode-01.dbmi.pitt.edu/l/index.php?id=l4g	COUNT
1378382-35909511	SPL_EU_SPC	positive	1	1	http://dbmi-icode-01.dbmi.pitt.edu/l/index.php?id=l4h	COUNT
1378382-36416563	SPL_EU_SPC	positive	1	1	http://dbmi-icode-01.dbmi.pitt.edu/l/index.php?id=l4i	COUNT
1378382-35506636	SPL_EU_SPC	positive	1	1	http://dbmi-icode-01.dbmi.pitt.edu/l/index.php?id=l4j	COUNT
1378382-36416595	SPL_EU_SPC	positive	1	1	http://dbmi-icode-01.dbmi.pitt.edu/l/index.php?id=l4k	COUNT
1378382-36416600	SPL_EU_SPC	positive	1	1	http://dbmi-icode-01.dbmi.pitt.edu/l/index.php?id=l4l	COUNT
1378382-36416574	SPL_EU_SPC	positive	1	1	http://dbmi-icode-01.dbmi.pitt.edu/l/index.php?id=l4m	COUNT
1378382-36718273	SPL_EU_SPC	positive	1	1	http://dbmi-icode-01.dbmi.pitt.edu/l/index.php?id=l4n	COUNT
1378382-37689222	SPL_EU_SPC	positive	1	1	http://dbmi-icode-01.dbmi.pitt.edu/l/index.php?id=l4o	COUNT
1378382-37320275	SPL_EU_SPC	positive	1	1	http://dbmi-icode-01.dbmi.pitt.edu/l/index.php?id=l4p	COUNT
1378382-36313524	SPL_EU_SPC	positive	1	1	http://dbmi-icode-01.dbmi.pitt.edu/l/index.php?id=l4q	COUNT
1378382-36313534	SPL_EU_SPC	positive	1	1	http://dbmi-icode-01.dbmi.pitt.edu/l/index.php?id=l4r	COUNT
1378382-36313550	SPL_EU_SPC	positive	1	1	http://dbmi-icode-01.dbmi.pitt.edu/l/index.php?id=l4s	COUNT
1378382-36312568	SPL_EU_SPC	positive	1	1	http://dbmi-icode-01.dbmi.pitt.edu/l/index.php?id=l4t	COUNT
1378382-36315575	SPL_EU_SPC	positive	1	1	http://dbmi-icode-01.dbmi.pitt.edu/l/index.php?id=l4u	COUNT
1378382-36314160	SPL_EU_SPC	positive	1	1	http://dbmi-icode-01.dbmi.pitt.edu/l/index.php?id=l4v	COUNT
1378382-36312573	SPL_EU_SPC	positive	1	1	http://dbmi-icode-01.dbmi.pitt.edu/l/index.php?id=l4w	COUNT
1378382-36367424	SPL_EU_SPC	positive	1	1	http://dbmi-icode-01.dbmi.pitt.edu/l/index.php?id=l4x	COUNT
1378382-36312077	SPL_EU_SPC	positive	1	1	http://dbmi-icode-01.dbmi.pitt.edu/l/index.php?id=l4y	COUNT
1378382-36315272	SPL_EU_SPC	positive	1	1	http://dbmi-icode-01.dbmi.pitt.edu/l/index.php?id=l4z	COUNT
1378382-36360789	SPL_EU_SPC	positive	1	1	http://dbmi-icode-01.dbmi.pitt.edu/l/index.php?id=l50	COUNT
1378382-35606950	SPL_EU_SPC	positive	1	1	http://dbmi-icode-01.dbmi.pitt.edu/l/index.php?id=l51	COUNT
1378382-36364979	SPL_EU_SPC	positive	1	1	http://dbmi-icode-01.dbmi.pitt.edu/l/index.php?id=l52	COUNT
1378382-36110552	SPL_EU_SPC	positive	1	1	http://dbmi-icode-01.dbmi.pitt.edu/l/index.php?id=l53	COUNT
1378382-35809138	SPL_EU_SPC	positive	1	1	http://dbmi-icode-01.dbmi.pitt.edu/l/index.php?id=l54	COUNT
