concept_id|concept_code
37585164|10059362
37585165|10017084
37585166|10017273
37585167|10022576
37585168|10030682
37585169|10030683
37585170|10057131
37585171|10040782
37585172|10002548
37585173|10050195
37585174|10049012
37585175|10049247
37585176|10002540
37585177|10003277
37585178|10016679
37585179|10016962
37585180|10020095
37585181|10023199
37585182|10023468
37585183|10043914
37585184|10048044
37585185|10061683
37585186|10069029
37585187|10069031
37585188|10069032
37585189|10058471
37585190|10052167
37585191|10067896
37585192|10006586
37585193|10011123
37585194|10019095
37585195|10023328
37585196|10065389
37585197|10067100
37585198|10003397
37585199|10020096
37585200|10020102
37585201|10020104
37585202|10038336
37585203|10043460
37585204|10044088
37585205|10050154
37585206|10057127
37585207|10057128
37585208|10050299
37585209|10051060
37585210|10053516
37585211|10003395
37585212|10003396
37585213|10023223
37585214|10023224
37585215|10023225
37585216|10023227
37585217|10023228
37585218|10050128
37585219|10057681
37585220|10068373
37585221|10009647
37585222|10030681
37585223|10038221
37585224|10038222
37585225|10052988
37585226|10053081
37585227|10053082
37585228|10066994
37585229|10022040
37585230|10022042
37585231|10023218
37585232|10052987
37585233|10023220
37585234|10064763
37585235|10064766
37585236|10064767
37585237|10002551
37585238|10056190
37585239|10060788
37585240|10060789
37585241|10062617
37585242|10062618
37585243|10050297
37585244|10051056
37585245|10003398
37585246|10023469
37585247|10023479
37585248|10038340
37585249|10044094
37585250|10044116
37585251|10050155
37585252|10057129
37585253|10049548
37585254|10049662
37585255|10023475
37585256|10052978
37585257|10062323
37585258|10065122
37585259|10054948
37585260|10007712
37585261|10027289
37585262|10027290
37585263|10038341
37585264|10056408
37585265|10056722
37585266|10066893
37585267|10034126
37585268|10068972
37585269|10038329
37585270|10053291
37585271|10050324
37585272|10066789
37585273|10049551
37585274|10049562
37585275|10050285
37585276|10057134
37585277|10050298
37585278|10062242
37585279|10042857
37585280|10048875
37585281|10050123
37585282|10067891
37585283|10051048
37585284|10051062
37585285|10063086
37585286|10002010
37585287|10061627
37585288|10068410
37585289|10002012
37585290|10003096
37585291|10046290
37585292|10068643
37585293|10016678
37585294|10043656
37585295|10016687
37585296|10016960
37585297|10063440
37585298|10016972
37585299|10016977
37585300|10061160
37585301|10019110
37585302|10019118
37585303|10020098
37585304|10065129
37585305|10065146
37585306|10000243
37585307|10002009
37585308|10004227
37585309|10024124
37585310|10027598
37585311|10062615
37585312|10062616
37585313|10050595
37585314|10051088
37585315|10051089
37585316|10051090
37585317|10051091
37585318|10059455
37585319|10061226
37585320|10040450
37585321|10040451
37585322|10056662
37585323|10068835
37585324|10068943
37585325|10027435
37585326|10027486
37585327|10067655
37585328|10027554
37585329|10009688
37585330|10011122
37585331|10062500
37585332|10043913
37585333|10011124
37585334|10043920
37585335|10067202
37585336|10004242
37585337|10052169
37585338|10006270
37585339|10061733
37585340|10067400
37585341|10025025
37585342|10025540
37585343|10006078
37585344|10006082
37585345|10006257
37585346|10006263
37585347|10006239
37585348|10006246
37585349|10014437
37585350|10006186
37585351|10006218
37585352|10017677
37585353|10006165
37585354|10006301
37585355|10034949
37585356|10052187
37585357|10062090
37585358|10006297
37585359|10006311
37585360|10048199
37585361|10006221
37585362|10050597
37585363|10061734
37585364|10006303
37585365|10022428
37585366|10006302
37585367|10054831
37585368|10006305
37585369|10044333
37585370|10064230
37585371|10068151
37585372|10026734
37585373|10048542
37585374|10069117
37585375|10000367
37585376|10003790
37585377|10006219
37585378|10006306
37585379|10064744
37585380|10068647
37585381|10015721
37585382|10026878
37585383|10026880
37585384|10034071
37585385|10042347
37585386|10058862
37585387|10027799
37585388|10026881
37585389|10037773
37585390|10040700
37585391|10007597
37585392|10033351
37585393|10007598
37585394|10033352
37585395|10053093
37585396|10066066
37585397|10007601
37585398|10033353
37585399|10053270
37585400|10049434
37585401|10053271
37585402|10049442
37585403|10052044
37585404|10053015
37585405|10067023
37585406|10069072
37585407|10052958
37585408|10053016
37585409|10057459
37585410|10059831
37585411|10059832
37585412|10059833
37585413|10059834
37585414|10062986
37585415|10052371
37585416|10052374
37585417|10052375
37585418|10059864
37585419|10067289
37585420|10007514
37585421|10059163
37585422|10059172
37585423|10059173
37585424|10048887
37585425|10048935
37585426|10061026
37585427|10052909
37585428|10059862
37585429|10059873
37585430|10052910
37585431|10052911
37585432|10066123
37585433|10007661
37585434|10011869
37585435|10012125
37585436|10067422
37585437|10067423
37585438|10066324
37585439|10065915
37585440|10065967
37585441|10019248
37585442|10056409
37585443|10007611
37585444|10019314
37585445|10053358
37585446|10053376
37585447|10034471
37585448|10034483
37585449|10034475
37585450|10034481
37585451|10034482
37585452|10057463
37585453|10053066
37585454|10034500
37585455|10056263
37585456|10067627
37585457|10067636
37585458|10067697
37585459|10059211
37585460|10059229
37585461|10052692
37585462|10061652
37585463|10002916
37585464|10002920
37585465|10064194
37585466|10019317
37585467|10049495
37585468|10061994
37585469|10019318
37585470|10061995
37585471|10049748
37585472|10027731
37585473|10062202
37585474|10027732
37585475|10027736
37585476|10052691
37585477|10061925
37585478|10037449
37585479|10037452
37585480|10052690
37585481|10044641
37585482|10044643
37585483|10052681
37585484|10066834
37585485|10003667
37585486|10068964
37585487|10068992
37585488|10068993
37585489|10064200
37585490|10064206
37585491|10014657
37585492|10068098
37585493|10052717
37585494|10052718
37585495|10067017
37585496|10047301
37585497|10047721
37585498|10068973
37585499|10001384
37585500|10001386
37585501|10034054
37585502|10061622
37585503|10053360
37585504|10058176
37585505|10001385
37585506|10054185
37585507|10053068
37585508|10058846
37585509|10000030
37585510|10067528
37585511|10001325
37585512|10001392
37585513|10002263
37585514|10002264
37585515|10002730
37585516|10067329
37585517|10002816
37585518|10054327
37585519|10002818
37585520|10002819
37585521|10003102
37585522|10048783
37585523|10020388
37585524|10020422
37585525|10064068
37585526|10020383
37585527|10020384
37585528|10065646
37585529|10030251
37585530|10054515
37585531|10030252
37585532|10054516
37585533|10036494
37585534|10064048
37585535|10036796
37585536|10036797
37585537|10038312
37585538|10041327
37585539|10042027
37585540|10062117
37585541|10064728
37585542|10053333
37585543|10033959
37585544|10033950
37585545|10033968
37585546|10034075
37585547|10049312
37585548|10006088
37585549|10035085
37585550|10037783
37585551|10021060
37585552|10021061
37585553|10021062
37585554|10021063
37585555|10057156
37585556|10057574
37585557|10057578
37585558|10035103
37585559|10035108
37585560|10052389
37585561|10017685
37585562|10043700
37585563|10043704
37585564|10034957
37585565|10043759
37585566|10023080
37585567|10023081
37585568|10037784
37585569|10037786
37585570|10068060
37585571|10043724
37585572|10052197
37585573|10062098
37585574|10043721
37585575|10043722
37585576|10043725
37585577|10043756
37585578|10048207
37585579|10065359
37585580|10040757
37585581|10043683
37585582|10043684
37585583|10043691
37585584|10068076
37585585|10043754
37585586|10052701
37585587|10062126
37585588|10065358
37585589|10024742
37585590|10043775
37585591|10043776
37585592|10043777
37585593|10050054
37585594|10052417
37585595|10062127
37585596|10052702
37585597|10008780
37585598|10062395
37585599|10010721
37585600|10010727
37585601|10034648
37585602|10061782
37585603|10010732
37585604|10052932
37585605|10066986
37585606|10037264
37585607|10038324
37585608|10011028
37585609|10050602
37585610|10061789
37585611|10011050
37585612|10011051
37585613|10011016
37585614|10054846
37585615|10069089
37585616|10065626
37585617|10067903
37585618|10065131
37585619|10066900
37585620|10023374
37585621|10067902
37585622|10057433
37585623|10039701
37585624|10062154
37585625|10065344
37585626|10050976
37585627|10061851
37585628|10053300
37585629|10057105
37585630|10015956
37585631|10061852
37585632|10053846
37585633|10050153
37585634|10050156
37585635|10053083
37585636|10057098
37585637|10065289
37585638|10065387
37585639|10053299
37585640|10067701
37585641|10034285
37585642|10038574
37585643|10059276
37585644|10063613
37585645|10038327
37585646|10058310
37585647|10065995
37585648|10047644
37585649|10069129
37585650|10065300
37585651|10005156
37585652|10014182
37585653|10014925
37585654|10005158
37585655|10057401
37585656|10011645
37585657|10027135
37585658|10050603
37585659|10061853
37585660|10016002
37585661|10068235
37585662|10037275
37585663|10038328
37585664|10009182
37585665|10061769
37585666|10022940
37585667|10034575
37585668|10022944
37585669|10057420
37585670|10044277
37585671|10052672
37585672|10052939
37585673|10011847
37585674|10028783
37585675|10066232
37585676|10064268
37585677|10023633
37585678|10064120
37585679|10007750
37585680|10024104
37585681|10039151
37585682|10059285
37585683|10063797
37585684|10024207
37585685|10054766
37585686|10054779
37585687|10024206
37585688|10054771
37585689|10067434
37585690|10052133
37585691|10052158
37585692|10052980
37585693|10053294
37585694|10066417
37585695|10038331
37585696|10067062
37585697|10014927
37585698|10015923
37585699|10015952
37585700|10052671
37585701|10015954
37585702|10015955
37585703|10051516
37585704|10031047
37585705|10069060
37585706|10031048
37585707|10069061
37585708|10031034
37585709|10065372
37585710|10041885
37585711|10069136
37585712|10052697
37585713|10038840
37585714|10067848
37585715|10038873
37585716|10051527
37585717|10051528
37585718|10051529
37585719|10051530
37585720|10051531
37585721|10051532
37585722|10050604
37585723|10062107
37585724|10067870
37585725|10038900
37585726|10012534
37585727|10038565
37585728|10053345
37585729|10066193
37585730|10066985
37585731|10066785
37585732|10000109
37585733|10033748
37585734|10033751
37585735|10033754
37585736|10059486
37585737|10068623
37585738|10053309
37585739|10056618
37585740|10050390
37585741|10061609
37585742|10053298
37585743|10000094
37585744|10000105
37585745|10061611
37585746|10053774
37585747|10005269
37585748|10053361
37585749|10018736
37585750|10022427
37585751|10058468
37585752|10023696
37585753|10023697
37585754|10051777
37585755|10030305
37585756|10065257
37585757|10033644
37585758|10033659
37585759|10047932
37585760|10053297
37585761|10034397
37585762|10034651
37585763|10057837
37585764|10069067
37585765|10038317
37585766|10038568
37585767|10067302
37585768|10038957
37585769|10024841
37585770|10057204
37585771|10002155
37585772|10002157
37585773|10016722
37585774|10002160
37585775|10002170
37585776|10002169
37585777|10002171
37585778|10002175
37585779|10066909
37585780|10002174
37585781|10068132
37585782|10050605
37585783|10050622
37585784|10011481
37585785|10019018
37585786|10019019
37585787|10019020
37585788|10019021
37585789|10019610
37585790|10022041
37585791|10024456
37585792|10035036
37585793|10059623
37585794|10059624
37585795|10060638
37585796|10060639
37585797|10060718
37585798|10060727
37585799|10051479
37585800|10056279
37585801|10051480
37585802|10053267
37585803|10038070
37585804|10042243
37585805|10038075
37585806|10022435
37585807|10038078
37585808|10038085
37585809|10038575
37585810|10066323
37585811|10064044
37585812|10066250
37585813|10059389
37585814|10038569
37585815|10038570
37585816|10000108
37585817|10038616
37585818|10038617
37585819|10063065
37585820|10069130
37585821|10053458
37585822|10057776
37585823|10067014
37585824|10065265
37585825|10064023
37585826|10017746
37585827|10017747
37585828|10017748
37585829|10034065
37585830|10044086
37585831|10049131
37585832|10059630
37585833|10061965
37585834|10064078
37585835|10066402
37585836|10060785
37585837|10050554
37585838|10061966
37585839|10049145
37585840|10061969
37585841|10067874
37585842|10017816
37585843|10049167
37585844|10049409
37585845|10057348
37585846|10017873
37585847|10017882
37585848|10064064
37585849|10064084
37585850|10063147
37585851|10048978
37585852|10053049
37585853|10052592
37585854|10017518
37585855|10048852
37585856|10062480
37585857|10051493
37585858|10037626
37585859|10037835
37585860|10037627
37585861|10046856
37585862|10046964
37585863|10057206
37585864|10039245
37585865|10013015
37585866|10013017
37585867|10058795
37585868|10053280
37585869|10002158
37585870|10002159
37585871|10006083
37585872|10038065
37585873|10038067
37585874|10009968
37585875|10009970
37585876|10014438
37585877|10009943
37585878|10009967
37585879|10017678
37585880|10009969
37585881|10009978
37585882|10034950
37585883|10052191
37585884|10062092
37585885|10009976
37585886|10009982
37585887|10048200
37585888|10002773
37585889|10055660
37585890|10002781
37585891|10057005
37585892|10057074
37585893|10057389
37585894|10017792
37585895|10068197
37585896|10053074
37585897|10052080
37585898|10065100
37585899|10065101
37585900|10065102
37585901|10068093
37585902|10028784
37585903|10051041
37585904|10052595
37585905|10053050
37585906|10064069
37585907|10057161
37585908|10063950
37585909|10068066
37585910|10052997
37585911|10053127
37585912|10052993
37585913|10014902
37585914|10021317
37585915|10021318
37585916|10021320
37585917|10021327
37585918|10052992
37585919|10054862
37585920|10055444
37585921|10057146
37585922|10068802
37585923|10052991
37585924|10053084
37585925|10053086
37585926|10050607
37585927|10062024
37585928|10052756
37585929|10014860
37585930|10054193
37585931|10067878
37585932|10065664
37585933|10050405
37585934|10052990
37585935|10053020
37585936|10051786
37585937|10024044
37585938|10028128
37585939|10059610
37585940|10068900
37585941|10057024
37585942|10057025
37585943|10068048
37585944|10068049
37585945|10068050
37585946|10068053
37585947|10068054
37585948|10059388
37585949|10047273
37585950|10047278
37585951|10056622
37585952|10060802
37585953|10016438
37585954|10016449
37585955|10019932
37585956|10039833
37585957|10049757
37585958|10062003
37585959|10021623
37585960|10021628
37585961|10022020
37585962|10022025
37585963|10021611
37585964|10042167
37585965|10042168
37585966|10045462
37585967|10045468
37585968|10003008
37585969|10003010
37585970|10066943
37585971|10006918
37585972|10055443
37585973|10052917
37585974|10062859
37585975|10006920
37585976|10007860
37585977|10052918
37585978|10055663
37585979|10009877
37585980|10009878
37585981|10009880
37585982|10009938
37585983|10019460
37585984|10024107
37585985|10039153
37585986|10040668
37585987|10044447
37585988|10061778
37585989|10009879
37585990|10044083
37585991|10050152
37585992|10052931
37585993|10049056
37585994|10061779
37585995|10009979
37585996|10049804
37585997|10010041
37585998|10010042
37585999|10010043
37586000|10010048
37586001|10010049
37586002|10013569
37586003|10014645
37586004|10024824
37586005|10034691
37586006|10038234
37586007|10043212
37586008|10057148
37586009|10064969
37586010|10065446
37586011|10068570
37586012|10068898
37586013|10010045
37586014|10050314
37586015|10065448
37586016|10063056
37586017|10063058
37586018|10023794
37586019|10038225
37586020|10038226
37586021|10009984
37586022|10023706
37586023|10023800
37586024|10038233
37586025|10057020
37586026|10057149
37586027|10050606
37586028|10062032
37586029|10021316
37586030|10068882
37586031|10033684
37586032|10038083
37586033|10057764
37586034|10059848
37586035|10053770
37586036|10007861
37586037|10022429
37586038|10007862
37586039|10038319
37586040|10058439
37586041|10058453
37586042|10006044
37586043|10055492
37586044|10057201
37586045|10057305
37586046|10058381
37586047|10058416
37586048|10053060
37586049|10055468
37586050|10015616
37586051|10030174
37586052|10055469
37586053|10056082
37586054|10049148
37586055|10050623
37586056|10061319
37586057|10061984
37586058|10061985
37586059|10062056
37586060|10062057
37586061|10067101
37586062|10067110
37586063|10022431
37586064|10022434
37586065|10030198
37586066|10055481
37586067|10050898
37586068|10055482
37586069|10022039
37586070|10030207
37586071|10055487
37586072|10056083
37586073|10024455
37586074|10030208
37586075|10055488
37586076|10056084
37586077|10015460
37586078|10030215
37586079|10051918
37586080|10051979
37586081|10058273
37586082|10058277
37586083|10015465
37586084|10030221
37586085|10053080
37586086|10062482
37586087|10068839
37586088|10068843
37586089|10053056
37586090|10062483
37586091|10038325
37586092|10038333
37586093|10006087
37586094|10021541
37586095|10022616
37586096|10014441
37586097|10033582
37586098|10033587
37586099|10017681
37586100|10033574
37586101|10033579
37586102|10033586
37586103|10033595
37586104|10034953
37586105|10052193
37586106|10062095
37586107|10033594
37586108|10048203
37586109|10052378
37586110|10048622
37586111|10058845
37586112|10013476
37586113|10033585
37586114|10033596
37586115|10033639
37586116|10044106
37586117|10063398
37586118|10058384
37586119|10033631
37586120|10033637
37586121|10050608
37586122|10061903
37586123|10033636
37586124|10053331
37586125|10057022
37586126|10052377
37586127|10053332
37586128|10052376
37586129|10052379
37586130|10013831
37586131|10061826
37586132|10063712
37586133|10063720
37586134|10013863
37586135|10066343
37586136|10064826
37586137|10053072
37586138|10021304
37586139|10062010
37586140|10021306
37586141|10057006
37586142|10021319
37586143|10021321
37586144|10021322
37586145|10021323
37586146|10021325
37586147|10038235
37586148|10043213
37586149|10057153
37586150|10067331
37586151|10067500
37586152|10060784
37586153|10023179
37586154|10062027
37586155|10023175
37586156|10057007
37586157|10023180
37586158|10023181
37586159|10057899
37586160|10013798
37586161|10034389
37586162|10034390
37586163|10023307
37586164|10036207
37586165|10039003
37586166|10068937
37586167|10041094
37586168|10041099
37586169|10041105
37586170|10053557
37586171|10050609
37586172|10062252
37586173|10052277
37586174|10001756
37586175|10002952
37586176|10061653
37586177|10003829
37586178|10003845
37586179|10059891
37586180|10005765
37586181|10035453
37586182|10051646
37586183|10051410
37586184|10009678
37586185|10010980
37586186|10051525
37586187|10050454
37586188|10051717
37586189|10015610
37586190|10053943
37586191|10053945
37586192|10053946
37586193|10053947
37586194|10053948
37586195|10051524
37586196|10051533
37586197|10068648
37586198|10051718
37586199|10051757
37586200|10027703
37586201|10015611
37586202|10028937
37586203|10033359
37586204|10051716
37586205|10051756
37586206|10065517
37586207|10035288
37586208|10035486
37586209|10035487
37586210|10035543
37586211|10051719
37586212|10050453
37586213|10005835
37586214|10047973
37586215|10066152
37586216|10045553
37586217|10052680
37586218|10052864
37586219|10052865
37586220|10052866
37586221|10052867
37586222|10052868
37586223|10062088
37586224|10052869
37586225|10053468
37586226|10053755
37586227|10053460
37586228|10062578
37586229|10066303
37586230|10005990
37586231|10061730
37586232|10066338
37586233|10066347
37586234|10066348
37586235|10066349
37586236|10067214
37586237|10067222
37586238|10012700
37586239|10049051
37586240|10061105
37586241|10067448
37586242|10059015
37586243|10066124
37586244|10053054
37586245|10018874
37586246|10018875
37586247|10019480
37586248|10053090
37586249|10060607
37586250|10066622
37586251|10066623
37586252|10067395
37586253|10067396
37586254|10067397
37586255|10053001
37586256|10053089
37586257|10055264
37586258|10060663
37586259|10067439
37586260|10067440
37586261|10063905
37586262|10063906
37586263|10007184
37586264|10008831
37586265|10034660
37586266|10064116
37586267|10067974
37586268|10002784
37586269|10065357
37586270|10050452
37586271|10058390
37586272|10058415
37586273|10059040
37586274|10059041
37586275|10059043
37586276|10059044
37586277|10063581
37586278|10067859
37586279|10067862
37586280|10043568
37586281|10005270
37586282|10008286
37586283|10008287
37586284|10015614
37586285|10015615
37586286|10025179
37586287|10037772
37586288|10048956
37586289|10057658
37586290|10057890
37586291|10068477
37586292|10068478
37586293|10052975
37586294|10052974
37586295|10051912
37586296|10054545
37586297|10068967
37586298|10063616
37586299|10056510
37586300|10053295
37586301|10041642
37586302|10051500
37586303|10043661
37586304|10057973
37586305|10002960
37586306|10062322
37586307|10058456
37586308|10058458
37586309|10058459
37586310|10051577
37586311|10056723
37586312|10061813
37586313|10064101
37586314|10051047
37586315|10064947
37586316|10052942
37586317|10064143
37586318|10052943
37586319|10050049
37586320|10050327
37586321|10061812
37586322|10052944
37586323|10051085
37586324|10051092
37586325|10066783
37586326|10018783
37586327|10050338
37586328|10050341
37586329|10056982
37586330|10066851
37586331|10052179
37586332|10031121
37586333|10056983
37586334|10044039
37586335|10062132
37586336|10012323
37586337|10044051
37586338|10044053
37586339|10060664
37586340|10044054
37586341|10069065
37586342|10015767
37586343|10038349
37586344|10047991
37586345|10006084
37586346|10021537
37586347|10022605
37586348|10014031
37586349|10014033
37586350|10014439
37586351|10014029
37586352|10014030
37586353|10017679
37586354|10014032
37586355|10014035
37586356|10034951
37586357|10052188
37586358|10062091
37586359|10052189
37586360|10062094
37586361|10052190
37586362|10062097
37586363|10014034
37586364|10014036
37586365|10048201
37586366|10050336
37586367|10050340
37586368|10014026
37586369|10058074
37586370|10015736
37586371|10011121
37586372|10011125
37586373|10059588
37586374|10035065
37586375|10035066
37586376|10035506
37586377|10038326
37586378|10016026
37586379|10039115
37586380|10016050
37586381|10050610
37586382|10061854
37586383|10023152
37586384|10052973
37586385|10054007
37586386|10059242
37586387|10067900
37586388|10054806
37586389|10056688
37586390|10065932
37586391|10068686
37586392|10035505
37586393|10035509
37586394|10061561
37586395|10067899
37586396|10014019
37586397|10061831
37586398|10067833
37586399|10064532
37586400|10064531
37586401|10052967
37586402|10057535
37586403|10053310
37586404|10053328
37586405|10052764
37586406|10050956
37586407|10051059
37586408|10065316
37586409|10053322
37586410|10068891
37586411|10063610
37586412|10068656
37586413|10068657
37586414|10053470
37586415|10009830
37586416|10029232
37586417|10062990
37586418|10066849
37586419|10027169
37586420|10029233
37586421|10047384
37586422|10052666
37586423|10052667
37586424|10055055
37586425|10052983
37586426|10023846
37586427|10062034
37586428|10023852
37586429|10052985
37586430|10065087
37586431|10023853
37586432|10038015
37586433|10053531
37586434|10023872
37586435|10052670
37586436|10052668
37586437|10052981
37586438|10053019
37586439|10038330
37586440|10068485
37586441|10065128
37586442|10064092
37586443|10052669
37586444|10009262
37586445|10009263
37586446|10019160
37586447|10056999
37586448|10024555
37586449|10052977
37586450|10024565
37586451|10026896
37586452|10026897
37586453|10033354
37586454|10062054
37586455|10026899
37586456|10037774
37586457|10040701
37586458|10066408
37586459|10018740
37586460|10022432
37586461|10057900
37586462|10058026
37586463|10018741
37586464|10057927
37586465|10058027
37586466|10015545
37586467|10027587
37586468|10068893
37586469|10022433
37586470|10027589
37586471|10053296
37586472|10028662
37586473|10051957
37586474|10059454
37586475|10031146
37586476|10061892
37586477|10031145
37586478|10031147
37586479|10053290
37586480|10053374
37586481|10039011
37586482|10041915
37586483|10069123
37586484|10041916
37586485|10056212
37586486|10014007
37586487|10014038
37586488|10028661
37586489|10045212
37586490|10045217
37586491|10007828
37586492|10007829
37586493|10015753
37586494|10058525
37586495|10028733
37586496|10033360
37586497|10064632
37586498|10064609
37586499|10064633
37586500|10054785
37586501|10052968
37586502|10066107
37586503|10069202
37586504|10028751
37586505|10062210
37586506|10028755
37586507|10036234
37586508|10028760
37586509|10028761
37586510|10042421
37586511|10052079
37586512|10017025
37586513|10038332
37586514|10017301
37586515|10028724
37586516|10035504
37586517|10038224
37586518|10039099
37586519|10040098
37586520|10011482
37586521|10012765
37586522|10044673
37586523|10045180
37586524|10009272
37586525|10015620
37586526|10064944
37586527|10065287
37586528|10066302
37586529|10056276
37586530|10063888
37586531|10068633
37586532|10051961
37586533|10052682
37586534|10002844
37586535|10051774
37586536|10053055
37586537|10013622
37586538|10017379
37586539|10026950
37586540|10037510
37586541|10002846
37586542|10022740
37586543|10053520
37586544|10066908
37586545|10066911
37586546|10040746
37586547|10052521
37586548|10062245
37586549|10065405
37586550|10041508
37586551|10063998
37586552|10034830
37586553|10062076
37586554|10064264
37586555|10064283
37586556|10034833
37586557|10034847
37586558|10038571
37586559|10051473
37586560|10017037
37586561|10038334
37586562|10053313
37586563|10067984
37586564|10064214
37586565|10052183
37586566|10034036
37586567|10039395
37586568|10039387
37586569|10064759
37586570|10039422
37586571|10018383
37586572|10018384
37586573|10018385
37586574|10019462
37586575|10034066
37586576|10054186
37586577|10052699
37586578|10062130
37586579|10043988
37586580|10059451
37586581|10001230
37586582|10001256
37586583|10044007
37586584|10044006
37586585|10069108
37586586|10064673
37586587|10064674
37586588|10004608
37586589|10051773
37586590|10056507
37586591|10017630
37586592|10063425
37586593|10063426
37586594|10063427
37586595|10058382
37586596|10054800
37586597|10057205
37586598|10057306
37586599|10050624
37586600|10061696
37586601|10008611
37586602|10059152
37586603|10067426
37586604|10008624
37586605|10052923
37586606|10008628
37586607|10049152
37586608|10049161
37586609|10051815
37586610|10017651
37586611|10057601
37586612|10052924
37586613|10008627
37586614|10050840
37586615|10052925
37586616|10065314
37586617|10051825
37586618|10058383
37586619|10049245
37586620|10061962
37586621|10051772
37586622|10019627
37586623|10019628
37586624|10024699
37586625|10034067
37586626|10044087
37586627|10050038
37586628|10061997
37586629|10053078
37586630|10056203
37586631|10053000
37586632|10024705
37586633|10050625
37586634|10062040
37586635|10064593
37586636|10024714
37586637|10024716
37586638|10036198
37586639|10036204
37586640|10052709
37586641|10068826
37586642|10052870
37586643|10052871
37586644|10052872
37586645|10052873
37586646|10052874
37586647|10062093
37586648|10052875
37586649|10010274
37586650|10039250
37586651|10040536
37586652|10065589
37586653|10066230
37586654|10065591
37586655|10065595
37586656|10014996
37586657|10053276
37586658|10014999
37586659|10039953
37586660|10062161
37586661|10041492
37586662|10054260
37586663|10053326
37586664|10047133
37586665|10047135
37586666|10047136
37586667|10039006
37586668|10047134
37586669|10047137
37586670|10047168
37586671|10054139
37586672|10065590
37586673|10002011
37586674|10009199
37586675|10009200
37586676|10039201
37586677|10052936
37586678|10050626
37586679|10062063
37586680|10049661
37586681|10058168
37586682|10069104
37586683|10052960
37586684|10053018
37586685|10069106
37586686|10034327
37586687|10053334
37586688|10013602
37586689|10036623
37586690|10006089
37586691|10022602
37586692|10036926
37586693|10014442
37586694|10036925
37586695|10017683
37586696|10036907
37586697|10036922
37586698|10034955
37586699|10036930
37586700|10036923
37586701|10036924
37586702|10052194
37586703|10061544
37586704|10036929
37586705|10048205
37586706|10063690
37586707|10036933
37586708|10061916
37586709|10065313
37586710|10048605
37586711|10061917
37586712|10065138
37586713|10050756
37586714|10038961
37586715|10042594
37586716|10044342
37586717|10068693
37586718|10068695
37586719|10023925
37586720|10036932
37586721|10044445
37586722|10045179
37586723|10045182
37586724|10062984
37586725|10063843
37586726|10069210
37586727|10069213
37586728|10049628
37586729|10049629
37586730|10020491
37586731|10020494
37586732|10020498
37586733|10020499
37586734|10020503
37586735|10038567
37586736|10062008
37586737|10031060
37586738|10031062
37586739|10031061
37586740|10031063
37586741|10054136
37586742|10039747
37586743|10039756
37586744|10062157
37586745|10038227
37586746|10043293
37586747|10044072
37586748|10052661
37586749|10043346
37586750|10043347
37586751|10024457
37586752|10038577
37586753|10046987
37586754|10046989
37586755|10046991
37586756|10065925
37586757|10065926
37586758|10064094
37586759|10050599
37586760|10061665
37586761|10057607
37586762|10008319
37586763|10025011
37586764|10036504
37586765|10042738
37586766|10042739
37586767|10042740
37586768|10069142
37586769|10052077
37586770|10052078
37586771|10020093
37586772|10020423
37586773|10044702
37586774|10046963
37586775|10006081
37586776|10021536
37586777|10022603
37586778|10006122
37586779|10014436
37586780|10006110
37586781|10006111
37586782|10017676
37586783|10006134
37586784|10034948
37586785|10006123
37586786|10006124
37586787|10052196
37586788|10061542
37586789|10066144
37586790|10051505
37586791|10006133
37586792|10048198
37586793|10011577
37586794|10011578
37586795|10050600
37586796|10061799
37586797|10011580
37586798|10011587
37586799|10011588
37586800|10068892
37586801|10053347
37586802|10068731
37586803|10020360
37586804|10056255
37586805|10047286
37586806|10068565
37586807|10047304
37586808|10047305
37586809|10047306
37586810|10000111
37586811|10000524
37586812|10011312
37586813|10061791
37586814|10016055
37586815|10030073
37586816|10053272
37586817|10044646
37586818|10044650
37586819|10022043
37586820|10044651
37586821|10044691
37586822|10053508
37586823|10053763
37586824|10007961
37586825|10009717
37586826|10009718
37586827|10015625
37586828|10042064
37586829|10061444
37586830|10067056
37586831|10067058
37586832|10052919
37586833|10052951
37586834|10053765
37586835|10057357
37586836|10053301
37586837|10029309
37586838|10049978
37586839|10053311
37586840|10053977
37586841|10069205
37586842|10053302
37586843|10067908
37586844|10052676
37586845|10051212
37586846|10051217
37586847|10052675
37586848|10007695
37586849|10007696
37586850|10022532
37586851|10024028
37586852|10024034
37586853|10029179
37586854|10053303
37586855|10053304
37586856|10053305
37586857|10053335
37586858|10037748
37586859|10045377
37586860|10057610
37586861|10063165
37586862|10034584
37586863|10066117
37586864|10034585
37586865|10034587
37586866|10044351
37586867|10068931
37586868|10050601
37586869|10050955
37586870|10057891
37586871|10061341
37586872|10061865
37586873|10057901
37586874|10062902
37586875|10068663
37586876|10043120
37586877|10055156
37586878|10055160
37586879|10024740
37586880|10056410
37586881|10050598
37586882|10061732
37586883|10053749
37586884|10053764
37586885|10052172
37586886|10052940
37586887|10054796
37586888|10008128
37586889|10055398
37586890|10051902
37586891|10051913
37586892|10052927
37586893|10040962
37586894|10064518
37586895|10052937
37586896|10011320
37586897|10064517
37586898|10006805
37586899|10011322
37586900|10068599
37586901|10056336
37586902|10052957
37586903|10014487
37586904|10014618
37586905|10051648
37586906|10022738
37586907|10022752
37586908|10055372
37586909|10062025
37586910|10024287
37586911|10036496
